timestamp,atm_30,atm_7,atm_90,atm_180,BTC,25delta_call_iv_7,25delta_put_iv_7
2024-02-12 08:00:00+00:00,48.399,47.562,54.467,57.597,48118.976,50.57,51.29
2024-02-13 08:00:00+00:00,51.848,51.095,57.014,59.279,50117.312,53.73,49.63
2024-02-14 08:00:00+00:00,49.279,46.095,55.947,58.827,50519.796,53.34,51.75
2024-02-15 08:00:00+00:00,53.22,50.484,58.998,61.239,51983.526,53.52,51.99
2024-02-16 08:00:00+00:00,52.668,49.298,58.643,60.65,51873.339,50.82,49.73
2024-02-17 08:00:00+00:00,52.731,47.557,59.239,61.112,51767.326,49.61,48.88
2024-02-18 08:00:00+00:00,53.194,49.925,59.946,61.61,51801.33,52.98,50.87
2024-02-19 08:00:00+00:00,54.334,53.22,60.24,61.277,52107.3,54.89,52
2024-02-20 08:00:00+00:00,54.528,52.411,60.811,62.092,51739.607,54.17,52.52
2024-02-21 08:00:00+00:00,52.066,50.81,59.103,61.298,51653.326,51.88,52.48
2024-02-22 08:00:00+00:00,53.855,51.943,60.117,61.7,51896.994,52.43,53.2
2024-02-23 08:00:00+00:00,51.288,48.581,59.04,61.436,50924.505,48.61,49.01
2024-02-24 08:00:00+00:00,50.314,45.708,58.683,60.819,50950.988,48.8,48.58
2024-02-25 08:00:00+00:00,53.223,49.311,58.587,61.299,51629.089,51.54,51.63
2024-02-26 08:00:00+00:00,53.075,51.08,59.439,61.169,51296.084,53.62,59.21
2024-02-27 08:00:00+00:00,55.619,57.677,61.879,62.526,56299.783,61.27,59.14
2024-02-28 08:00:00+00:00,58.534,64.223,60.151,61.073,59364.681,70.54,64.8
2024-02-29 08:00:00+00:00,68.966,78.713,67.013,66.313,62855.263,77.34,75.87
2024-03-01 08:00:00+00:00,61.54,61.624,63.28,63.961,62049.114,64.53,60.99
2024-03-02 08:00:00+00:00,62.713,58.95,64.61,65.385,62029.993,63.65,59.31
2024-03-03 08:00:00+00:00,66.765,66.15,67.249,66.249,61624.95,71.72,67.13
2024-03-04 08:00:00+00:00,77.013,85.035,72.802,69.869,65406.087,79.72,80.89
2024-03-05 08:00:00+00:00,74.686,81.973,72.396,71.279,66831.123,82.57,76.16
2024-03-06 08:00:00+00:00,75.62,87.742,71.88,70.077,66956.025,84.29,78.68
2024-03-07 08:00:00+00:00,68.023,70.036,68.128,67.577,66652.571,73.5,70.66
2024-03-08 08:00:00+00:00,66.231,66.246,67.731,67.804,67398.806,73.34,69.55
2024-03-09 08:00:00+00:00,70.26,69.757,70.813,71.046,68498.543,72.71,69.17
2024-03-10 08:00:00+00:00,75.337,78.041,73.348,72.845,69678.297,86.54,80.61
2024-03-11 08:00:00+00:00,80.57,90.459,75.329,73.69,71233.06,94.3,89.65
2024-03-12 08:00:00+00:00,77.073,78.101,77.159,76.13,71655.43,81.1,82.01
2024-03-13 08:00:00+00:00,78.73,79.367,77.746,76.558,73438.173,83.2,79.43
2024-03-14 08:00:00+00:00,71.32,65.665,74.057,75.233,73389.183,81.1,78.29
2024-03-15 08:00:00+00:00,71.435,74.379,76.213,78.255,67158.355,79.31,81.82
2024-03-16 08:00:00+00:00,71.707,70.708,76.36,78.998,69074.903,78.38,80.09
2024-03-17 08:00:00+00:00,75.752,77.826,77.382,79.522,66357.865,80.66,81.82
2024-03-18 08:00:00+00:00,73.924,74.84,76.908,79.587,67923.211,79.31,79.81
2024-03-19 08:00:00+00:00,70.619,71.276,76.012,79.649,63397.066,77.34,86.4
2024-03-20 08:00:00+00:00,76.357,78.699,79.302,81.576,62739.808,77.34,86.56
2024-03-21 08:00:00+00:00,75.925,71.278,78.95,81.606,67323.784,77.46,78.14
2024-03-22 08:00:00+00:00,71.333,67.172,77.045,80.548,65857.374,78.71,81.01
2024-03-23 08:00:00+00:00,72.324,67.897,77.64,79.805,64420.955,77.34,84.52
2024-03-24 08:00:00+00:00,72.847,67.62,77.592,79.067,65174.798,77.34,81.01
2024-03-25 08:00:00+00:00,73.58,68.21,77.663,79.906,66901.761,78.71,78.14
2024-03-26 08:00:00+00:00,75.279,67.813,78.253,79.935,70632.314,80.97507785,79.39059294
2024-03-27 08:00:00+00:00,73.903,63.269,77.505,79.864,69564.748,80.99800707,79.39059294
2024-03-28 08:00:00+00:00,75.551,64.544,78.052,80.306,70610.999,81.15851155,80.04777054
2024-03-29 08:00:00+00:00,73.703,61.588,77.406,79.2,69980.045,80.99800707,79.39059294
2024-03-30 08:00:00+00:00,71.639,56.561,75.539,78.752,69983.882,82.96991927,80.04777054
2024-03-31 08:00:00+00:00,74.824,64.078,78.277,80.617,70274.773,80.99800707,80.04777054
2024-04-01 08:00:00+00:00,75.395,69.236,78.581,80.145,69457.126,80.99800707,79.39059294
2024-04-02 08:00:00+00:00,72.862,67.928,77.42,80.104,66247.87,79.691042,79.74611525
2024-04-03 08:00:00+00:00,71.448,68.103,75.749,79.172,66638.643,79.691042,79.74611525
2024-04-04 08:00:00+00:00,69.13,60.846,74.778,78.52,66204.142,79.63371897,79.74611525
2024-04-05 08:00:00+00:00,69.762,62.712,75.71,78.624,67090.386,79.62225436,81.32980555
2024-04-06 08:00:00+00:00,69.802,61.255,75.423,77.7,68081.085,79.691042,81.84692891
2024-04-07 08:00:00+00:00,71.572,65.753,75.924,78.476,69474.936,79.8974049,79.39059294
2024-04-08 08:00:00+00:00,75.826,76.899,77.229,78.96,72049.512,80.97507785,78.89501638
2024-04-09 08:00:00+00:00,73.887,69.241,76.772,79.285,70531.666,82.96991927,80.04777054
2024-04-10 08:00:00+00:00,71.697,67.225,75.9,78.653,68921.948,80.57381665,79.39059294
2024-04-11 08:00:00+00:00,69.462,62.584,75.409,78.587,71132.14,82.96991927,78.89501638
2024-04-12 08:00:00+00:00,65.703,59.168,73.259,76.405,70740.507,79.8974049,78.89501638
2024-04-13 08:00:00+00:00,65.406,63.101,70.752,75.047,67155.723,79.63371897,81.84692891
2024-04-14 08:00:00+00:00,71.254,77.637,73.836,77.198,64495.02,79.74836503,79.41213974
2024-04-15 08:00:00+00:00,70.088,73.338,73.071,76.768,66313.346,79.97765715,79.01352382
2024-04-16 08:00:00+00:00,70.153,76.289,71.51,76.081,63312.249,73.06,79.86
2024-04-17 08:00:00+00:00,66.158,66.416,70.401,75.163,63373.487,73.03,79.86
2024-04-18 08:00:00+00:00,67.765,67.907,70.629,74.298,61377.451,73.36,81.69
2024-04-19 08:00:00+00:00,69.262,72.688,71.256,73.616,64562.31,73.06,78.22
2024-04-20 08:00:00+00:00,66.517,65.293,69.297,72.469,63778.738,72.6,78.44
2024-04-21 08:00:00+00:00,69.898,69.653,71.165,73.091,64987.041,73.03,75.97
2024-04-22 08:00:00+00:00,69.38,71.144,71.04,73.225,66054.529,73.06,80.17
2024-04-23 08:00:00+00:00,66.633,64.26,70.385,72.936,66160.341,69.81,71.66
2024-04-24 08:00:00+00:00,63.204,60.942,67.757,70.994,66562.567,71.81,71.96
2024-04-25 08:00:00+00:00,56.164,51.124,62.736,67.404,63805.438,69.45,71.66
2024-04-26 08:00:00+00:00,52.987,49.051,60.04,65.494,64369.311,69.45,71.66
2024-04-27 08:00:00+00:00,52.332,47.937,59.098,64.569,62984.936,69.45,72.24
2024-04-28 08:00:00+00:00,51.698,50.768,58.218,64.153,63705.896,69.45,71.66
2024-04-29 08:00:00+00:00,53.26,52.827,58.88,64.211,62386.827,71.21,72.24
2024-04-30 08:00:00+00:00,50.166,51.082,55.444,61.971,62013.917,71.99829148,79.41213974
2024-05-01 08:00:00+00:00,55.242,56.943,56.183,61.573,56933.743,75.83893444,74.4994678
2024-05-02 08:00:00+00:00,54.832,53.375,56.349,60.395,57851.467,57.26,61.26
2024-05-03 08:00:00+00:00,52.716,50.767,55.241,60.053,59318.138,57.75,57.8
2024-05-04 08:00:00+00:00,54.042,51.207,56.967,61.076,63155.221,62.25,56.73
2024-05-05 08:00:00+00:00,56.119,52.79,58.01,61.824,63698.162,64.07,56.73
2024-05-06 08:00:00+00:00,56.594,56.335,59.476,62.718,65158.051,78.3152893,71.69838291
2024-05-07 08:00:00+00:00,53.024,49.117,57.703,61.603,64266.512,69.93,57.67
2024-05-08 08:00:00+00:00,50.415,46.453,55.725,60.515,62271.883,59.54,57.31
2024-05-09 08:00:00+00:00,51.306,46.612,56.262,60.483,61279.207,59.54,60.97
2024-05-10 08:00:00+00:00,48.718,44.222,55.081,59.725,62974.007,59.54,57.67
2024-05-11 08:00:00+00:00,50.23,47.467,54.923,60.129,60848.365,57.89,60.97
2024-05-12 08:00:00+00:00,52.546,49.27,55.873,60.268,61000.046,57.89,57.31
2024-05-13 08:00:00+00:00,54.357,55.539,56.995,60.94,62815.084,59.54,57.67
2024-05-14 08:00:00+00:00,53.554,52.423,57.575,61.819,61823.994,71.29895052,78.88424298
2024-05-15 08:00:00+00:00,55.104,54.749,59.848,64.277,62149.139,56.37203371,78.36711962
2024-05-16 08:00:00+00:00,55.142,50.541,60.702,64.877,66293.801,73.17914588,56.40015009
2024-05-17 08:00:00+00:00,52.396,47.073,60.127,65.808,66155.012,73.17914588,56.40015009
2024-05-18 08:00:00+00:00,53.203,45.445,60.944,66.077,67006.641,73.17914588,56.40015009
2024-05-19 08:00:00+00:00,54.696,47.13,62.055,66.199,67192.305,73.17914588,56.40015009
2024-05-20 08:00:00+00:00,54.106,49.251,61.529,66.267,66780.399,73.17914588,56.40015009
2024-05-21 08:00:00+00:00,56.815,53.9,62.482,66.474,70882.634,71.47,73.19
2024-05-22 08:00:00+00:00,56.102,53.584,62.13,66.377,70040.648,71.54,70.69
2024-05-23 08:00:00+00:00,54.036,49.807,60.219,64.679,69585.239,70.86,70.69
2024-05-24 08:00:00+00:00,49.806,44.098,58.188,64.016,67118.97,59.7,70.35
2024-05-25 08:00:00+00:00,50.002,40.092,57.569,63.437,68863.271,42.09,43.32
2024-05-26 08:00:00+00:00,51.055,45.126,58.717,64.797,69080.991,43.4,42.63
2024-05-27 08:00:00+00:00,51.583,46.208,58.693,64.765,68581.657,46.57,43.73
2024-05-28 08:00:00+00:00,54.029,51.417,59.919,65.806,68058.438,50.52,51.67
2024-05-29 08:00:00+00:00,52.519,45.744,58.671,64.865,67803.711,46.42,47.36
2024-05-30 08:00:00+00:00,51.196,44.066,57.482,64.393,67589.779,44.55,46.89
2024-05-31 08:00:00+00:00,48.766,40.806,56.751,63.4,68138.771,42,42.9
2024-06-01 08:00:00+00:00,49.212,39.018,57.416,63.261,67629.763,40.58,39.78
2024-06-02 08:00:00+00:00,49.115,39.736,57.19,62.981,67716.522,40.07,40.8
2024-06-03 08:00:00+00:00,50.397,43.521,58.045,63.372,69176.263,45.78,43.72
2024-06-04 08:00:00+00:00,50.25,45.208,57.241,62.587,68890.623,48.05,47.62
2024-06-05 08:00:00+00:00,54.505,52.509,58.931,63.512,70910.739,55.25,52.04
2024-06-06 08:00:00+00:00,52.977,48.271,58.126,63.101,70942.119,49.32,48.24
2024-06-07 08:00:00+00:00,50.432,45.297,57.098,62.507,71079.68,47.64,44.88
2024-06-08 08:00:00+00:00,47.599,39.267,55.998,62.068,69411.024,39.8,39.09
2024-06-09 08:00:00+00:00,47.979,41.947,56.506,62.162,69341.851,44.8,43.45
2024-06-10 08:00:00+00:00,49.602,45.783,56.912,62.165,69438.541,47.54,47.05
2024-06-11 08:00:00+00:00,50.648,49.083,56.594,61.872,67532.627,47.92,49.58
2024-06-12 08:00:00+00:00,50.434,48.739,57.059,63.036,67390.274,48.22,50.12
2024-06-13 08:00:00+00:00,48.643,41.774,55.74,62.525,67546.693,43.03,42.54
2024-06-14 08:00:00+00:00,46.504,39.715,54.764,61.501,67117.496,40.87,39.92
2024-06-15 08:00:00+00:00,46.69,39.704,54.432,61.291,66135.124,40.09,41
2024-06-16 08:00:00+00:00,45.917,41.429,53.99,61.023,66211.759,41.87,43.03
2024-06-17 08:00:00+00:00,46.224,42.03,53.655,60.701,66165.941,45.81,43.46
2024-06-18 08:00:00+00:00,47.732,45.405,54.409,61.159,65751.093,46.52,47.23
2024-06-19 08:00:00+00:00,49.045,47.098,55.9,61.893,65152.183,45.33,46.69
2024-06-20 08:00:00+00:00,47.865,43.608,54.932,61.617,65682.947,44.26,46.26
2024-06-21 08:00:00+00:00,45.607,41.289,53.914,61.205,63705.715,41.34,43.6
2024-06-22 08:00:00+00:00,44.941,37.71,54.284,61.402,64269.961,37.65,40.25
2024-06-23 08:00:00+00:00,45.167,39.168,54.15,61.024,64347.547,39.73,43.24
2024-06-24 08:00:00+00:00,46.244,43.846,54.216,60.904,62609.299,50.36,51.83
2024-06-25 08:00:00+00:00,48.057,47.657,54.912,62.491,60836.695,44.66,47.97
2024-06-26 08:00:00+00:00,45.63,40.915,53.746,61.274,61505.336,41.5,43.28
2024-06-27 08:00:00+00:00,45.707,42.132,53.743,60.29,60768.643,41.42,45.5
2024-06-28 08:00:00+00:00,44.245,40.075,52.377,59.908,61331.131,38.59,40.38
2024-06-29 08:00:00+00:00,42.725,35.857,52.322,59.72,60877.727,33.75,37.22
2024-06-30 08:00:00+00:00,42.692,36.895,51.428,59.084,61396.177,37.59,42
2024-07-01 08:00:00+00:00,42.372,40.514,50.772,58.938,62839.635,41.33,44.55
2024-07-02 08:00:00+00:00,41.086,37.383,49.718,58.322,62610.914,38.5,39.12
2024-07-03 08:00:00+00:00,39.846,37.283,47.61,55.984,60608.508,39.81,43.93
2024-07-04 08:00:00+00:00,47.553,49.551,52.048,57.863,57410.585,45.81,52.08
2024-07-05 08:00:00+00:00,50.544,57.671,53.589,60.361,54294.292,55.38,61.53
2024-07-06 08:00:00+00:00,47.635,47.568,52.126,59.222,56536.827,47.64,55.78
2024-07-07 08:00:00+00:00,47.417,51.611,51.467,58.472,57576.271,50.64,57.7
2024-07-08 08:00:00+00:00,50.741,55.788,53.759,60.168,57650.048,60.45,60.98
2024-07-09 08:00:00+00:00,50.547,54.217,53.809,60.505,57674.891,51.01,55.11
2024-07-10 08:00:00+00:00,47.936,49.311,51.793,58.68,58697.003,47.94,51.12
2024-07-11 08:00:00+00:00,47.632,48.821,52.172,59.475,58101.585,46.65,50.66
2024-07-12 08:00:00+00:00,45.624,43.577,51.356,58.442,57271.301,42.94,46.75
2024-07-13 08:00:00+00:00,44.004,40.597,51.053,58.38,58048.523,47.29,44.38
2024-07-14 08:00:00+00:00,50.19,55.867,53.346,59.662,60205.952,56.23,55.87
2024-07-15 08:00:00+00:00,49.889,52.519,52.603,59.344,62887.352,54.29,56.63
2024-07-16 08:00:00+00:00,53.151,52.868,55.533,60.466,62827.679,53.47,55.84
2024-07-17 08:00:00+00:00,60.436,58.889,61.691,64.177,65227.439,59.84,57.21
2024-07-18 08:00:00+00:00,54.754,49.298,58.253,61.627,64915.764,51.72,50.16
2024-07-19 08:00:00+00:00,54.919,47.91,59.65,63.694,63780.826,50.4,52.2
2024-07-20 08:00:00+00:00,57.745,50.757,62.213,65.928,66542.352,54.28,51.19
2024-07-21 08:00:00+00:00,60.503,57.056,63.586,67.091,66822.568,63.96,60.74
2024-07-22 08:00:00+00:00,62.876,61.215,65.354,67.257,67089.737,60.69,59.45
2024-07-23 08:00:00+00:00,66.885,67.128,67.435,68.467,66952.332,73.39,68.91
2024-07-24 08:00:00+00:00,61.196,62.884,64.11,66.467,66422.013,68,63.79
2024-07-25 08:00:00+00:00,59.173,66.82,60.949,64.758,64329.611,70.81,67.61
2024-07-26 08:00:00+00:00,60.241,69.317,61.065,64.727,67067.055,73.62,69.07
2024-07-27 08:00:00+00:00,59.104,69.74,60.217,63.868,67949.394,70.76,62.78
2024-07-28 08:00:00+00:00,51.79,51.416,58.151,62.765,67335.252,54.14,51.74
2024-07-29 08:00:00+00:00,55.723,57.461,57.792,61.117,69481.628,58.4,54.4
2024-07-30 08:00:00+00:00,47.794,48.501,52.562,57.192,66825.287,48.56,48
2024-07-31 08:00:00+00:00,48.091,46.365,52.586,57.375,66323.494,47.2,46.04
2024-08-01 08:00:00+00:00,45.885,45.035,51.73,56.444,64446.904,45.79,46.32
2024-08-02 08:00:00+00:00,45.563,42.012,52.214,56.777,64428.63,44.54,46.29
2024-08-03 08:00:00+00:00,47.135,45.329,52.992,57.094,61555.74,49.13,54.51
2024-08-04 08:00:00+00:00,50.952,52.922,54.169,57.535,60546.253,54.72,61.07
2024-08-05 08:00:00+00:00,62.363,80.335,61.06,62.015,52639.317,93,89.96
2024-08-06 08:00:00+00:00,59.139,66.132,59.22,61.497,55214.911,61.18,64.9
2024-08-07 08:00:00+00:00,55.323,58.807,58.723,61.557,57339.411,59.07,61.47
2024-08-08 08:00:00+00:00,58.107,60.392,62.148,64.595,57285.21,58.75,65.73
2024-08-09 08:00:00+00:00,53.337,57.087,57.381,61.392,61062.29,55.18,58.41
2024-08-10 08:00:00+00:00,52.306,50.924,57.555,61.609,60726.126,52.07,54.72
2024-08-11 08:00:00+00:00,54.184,53.85,58.423,61.719,61316.173,53.78,57.46
2024-08-12 08:00:00+00:00,56.188,60.746,58.612,62.196,58475.278,61.93,68.18
2024-08-13 08:00:00+00:00,54.865,58.149,59.569,63.049,59031.947,55.37,60.76
2024-08-14 08:00:00+00:00,53.588,53.96,60.665,63.618,60900.266,54.48,55.96
2024-08-15 08:00:00+00:00,53.03,51.352,59.581,63.385,58293.877,51.5,55.25
2024-08-16 08:00:00+00:00,51.78,50.759,59.509,62.768,58430.798,50.29,51.62
2024-08-17 08:00:00+00:00,50.628,44.607,59.855,62.839,59260.947,46.72,46.93
2024-08-18 08:00:00+00:00,51.944,49.864,60.397,62.733,59689.061,50.77,51.84
2024-08-19 08:00:00+00:00,52.075,49.682,60.408,62.984,58607.219,49.82,52.66
2024-08-20 08:00:00+00:00,51.365,48.99,60.202,62.427,60788.094,51.74,50.92
2024-08-21 08:00:00+00:00,52.956,50.486,60.611,63.024,59495.33,50.66,52.8
2024-08-22 08:00:00+00:00,53.044,50.193,61.084,63.632,60934.548,51.49,51.06
2024-08-23 08:00:00+00:00,50.465,47.223,60.647,63.257,61235.254,48.81,50.02
2024-08-24 08:00:00+00:00,51.483,46.559,62.11,64.24,64315.758,47.63,49.68
2024-08-25 08:00:00+00:00,52.94,49.87,62.206,64.141,63979.465,50.37,51.81
2024-08-26 08:00:00+00:00,49.251,45.058,59.615,62.753,63750.271,46.35,47.65
2024-08-27 08:00:00+00:00,47.501,42.778,58.76,62.083,62778.178,45.25,48.23
2024-08-28 08:00:00+00:00,50.824,51.665,60.34,62.795,59277.077,49.94,52.49
2024-08-29 08:00:00+00:00,49.592,46.221,60.286,62.865,59543.923,46.2,50.43
2024-08-30 08:00:00+00:00,49.293,43.934,59.586,62.872,59414.331,44.69,47.78
2024-08-31 08:00:00+00:00,47.766,41.573,58.514,62.504,59037.095,40.47,44.05
2024-09-01 08:00:00+00:00,48.082,44.445,58.517,62.192,58239.716,44.36,49.67
2024-09-02 08:00:00+00:00,51.492,49.394,59.493,62.502,58119.936,49.02,51.14
2024-09-03 08:00:00+00:00,49.824,46.369,60.02,62.659,58824.535,49.56,51.56
2024-09-04 08:00:00+00:00,53.819,54.567,61.04,62.919,56731.581,53.27,58.18
2024-09-05 08:00:00+00:00,53.372,53.529,60.965,63.194,56974.429,53.42,57.96
2024-09-06 08:00:00+00:00,55.652,58.866,61.914,63.969,55742.099,56.61,59.92
2024-09-07 08:00:00+00:00,54.968,54.831,62.642,64.315,54308.251,53.35,59.58
2024-09-08 08:00:00+00:00,55.443,56.676,62.232,64.337,54440.358,59.04,64.07
2024-09-09 08:00:00+00:00,56.257,61.859,62.12,64.31,55194.438,61.8,68.02
2024-09-10 08:00:00+00:00,55.127,59.143,61.88,64.197,57139.389,58.03,59.6
2024-09-11 08:00:00+00:00,52.54,54.667,60.359,63.169,56408.218,53.44,58.57
2024-09-12 08:00:00+00:00,52.629,52.126,59.807,62.381,58228.515,51.24,54.42
2024-09-13 08:00:00+00:00,50.731,49.855,59.492,62.05,57964.236,49.78,54.5
2024-09-14 08:00:00+00:00,49.471,46.984,59.907,62.495,59992.669,47.66,50.74
2024-09-15 08:00:00+00:00,50.509,51.254,59.871,62.359,60103.41,52.41,53.72
2024-09-16 08:00:00+00:00,50.928,53.452,58.937,61.964,58951.164,56.78,58.13
2024-09-17 08:00:00+00:00,51.606,54.467,60.042,62.441,58779.585,52.55,58.79
2024-09-18 08:00:00+00:00,51.545,53.929,59.072,61.956,60188.065,52.11,53.9
2024-09-19 08:00:00+00:00,48.601,46.749,57.806,60.637,61920.78,50.66,51.04
2024-09-20 08:00:00+00:00,50.6,50.127,59.064,60.835,63331.542,49.64,48.97
2024-09-21 08:00:00+00:00,48.403,44.144,58.657,60.701,63037.61,45.44,44.85
2024-09-22 08:00:00+00:00,49.473,48.529,58.901,61.114,63013.859,49.77,52.13
2024-09-23 08:00:00+00:00,49.823,51.301,59.146,61.005,63450.232,52.51,52.7
2024-09-24 08:00:00+00:00,49.252,47.446,58.603,60.27,63826.651,46.75,47.08
2024-09-25 08:00:00+00:00,48.541,46.199,57.986,59.591,63854.774,46.42,46.21
2024-09-26 08:00:00+00:00,47.987,43.532,57.141,58.796,63769.429,45.51,46.55
2024-09-27 08:00:00+00:00,49.576,45.265,57.552,59.612,65692.758,44.23,44.42
2024-09-28 08:00:00+00:00,49.625,43.486,57.167,58.736,65662.062,42.59,43.57
2024-09-29 08:00:00+00:00,49.964,42.482,56.59,58.327,65570.331,43.16,43.84
2024-09-30 08:00:00+00:00,50.598,44.669,56.559,58.869,64302.497,45.64,46.77
2024-10-01 08:00:00+00:00,52.161,45.333,57.62,59.846,63938.535,50.19,48.17
2024-10-02 08:00:00+00:00,53.349,48.212,57.866,59.054,61774.237,48.56,49.71
2024-10-03 08:00:00+00:00,53.454,48.885,57.001,58.51,60206.908,48.64,51.98
2024-10-04 08:00:00+00:00,53.794,48.461,56.991,58.366,61482.353,46.68,49.61
2024-10-05 08:00:00+00:00,52.002,42.947,55.385,57.868,62126.294,42.94,44.18
2024-10-06 08:00:00+00:00,52.55,43.41,54.881,57.395,61991.126,45.81,47.59
2024-10-07 08:00:00+00:00,54.463,46.298,55.991,58.042,63592.983,46.22,49.76
2024-10-08 08:00:00+00:00,52.72,42.928,54.021,56.797,62401.085,43.47,44.57
2024-10-09 08:00:00+00:00,53.065,40.971,54.22,56.835,62078.81,41.93,43.04
2024-10-10 08:00:00+00:00,52.934,43.44,54.119,56.191,60801.151,42.46,46.47
2024-10-11 08:00:00+00:00,52.103,40.473,53.334,56.04,60648.873,40.11,45.01
2024-10-12 08:00:00+00:00,54.334,39.969,55.099,57.08,62699.034,39.32,40.65
2024-10-13 08:00:00+00:00,54.132,41.753,55.207,57.389,62797.349,43.87,42.2
2024-10-14 08:00:00+00:00,55.672,45.422,55.916,57.276,64384.409,46.32,49.86
2024-10-15 08:00:00+00:00,55.318,45.006,55.845,56.978,65698.011,48.14,47.41
2024-10-16 08:00:00+00:00,56.604,46.291,56.412,57.912,67188.082,47.4,46.98
2024-10-17 08:00:00+00:00,54.719,43.378,55.83,57.615,67400.881,46.2,44.07
2024-10-18 08:00:00+00:00,53.886,41.403,55.13,57.207,67901.116,44.3,42.59
2024-10-19 08:00:00+00:00,53.656,40.643,55.54,57.443,68407.367,42.95,38.87
2024-10-20 08:00:00+00:00,54.28,43.699,55.549,57.38,68373.423,47.24,43.53
2024-10-21 08:00:00+00:00,55.121,45.979,55.809,57.315,68326.324,47.59,44.79
2024-10-22 08:00:00+00:00,54.025,43.149,54.597,56.2,67000.584,45.2,44.06
2024-10-23 08:00:00+00:00,53.787,41.514,54.074,55.784,66598.385,42.8,42.41
2024-10-24 08:00:00+00:00,53.734,38.373,54.075,55.393,66830.183,41.45,41.61
2024-10-25 08:00:00+00:00,54.361,38.641,53.671,54.728,67594.474,41.89,39.76
2024-10-26 08:00:00+00:00,55.445,43.824,54.264,55.165,67053.728,41.85,43.55
2024-10-27 08:00:00+00:00,54.377,45.656,52.837,54.436,67105.746,46.14,45.24
2024-10-28 08:00:00+00:00,55.364,52.178,53.386,54.344,68248.978,46.37,46.97
2024-10-29 08:00:00+00:00,56.957,56.5,54.73,55.277,71111.706,66.32,65.51
2024-10-30 08:00:00+00:00,57.376,65.883,54.567,54.92,72277.468,68.07,67.65
2024-10-31 08:00:00+00:00,58.585,67.589,54.702,54.833,72227.842,70.04,70.05
2024-11-01 08:00:00+00:00,57.272,69.227,53.071,53.753,69389.898,70.38,71.64
2024-11-02 08:00:00+00:00,59.787,73.063,55.06,55.058,69633.333,74.05,73.92
2024-11-03 08:00:00+00:00,59.656,77.544,55.107,54.783,68507.941,80.79,81.82
2024-11-04 08:00:00+00:00,61.281,78.39,55.544,55.457,68500.392,87.19,88.02
2024-11-05 08:00:00+00:00,62.182,80.027,56.457,56.387,68897.663,75.05,75.78
2024-11-06 08:00:00+00:00,55.461,59.749,54.343,54.954,73371.943,65.41,58.32
2024-11-07 08:00:00+00:00,53.639,52.737,53.761,54.549,75109.456,54.26,51.33
2024-11-08 08:00:00+00:00,49.914,46.693,51.949,53.251,75874.859,46.6,44.59
2024-11-09 08:00:00+00:00,48.607,42.589,51.364,52.707,76588.883,43.49,40.41
2024-11-10 08:00:00+00:00,51.301,53.148,51.606,52.848,79100.861,55.51,50.76
2024-11-11 08:00:00+00:00,50.703,51.982,51.018,51.588,81342.864,59.14,59.36
2024-11-12 08:00:00+00:00,61.346,68.189,56.876,55.658,89171.286,63.15,62.67
2024-11-13 08:00:00+00:00,54.735,56.959,54.017,54.204,87394.268,61.24,65.08
2024-11-14 08:00:00+00:00,57.46,60.561,55.908,55.459,90650.654,61.47,59.45
2024-11-15 08:00:00+00:00,57.379,57.863,56.166,55.988,88051.106,59.22,58.35
2024-11-16 08:00:00+00:00,54.244,53.446,55.574,55.704,91327.373,54.45,53.04
2024-11-17 08:00:00+00:00,54.247,54.84,55.325,55.569,91020.154,59.63,56.1
2024-11-18 08:00:00+00:00,57.622,62.977,56.258,56.155,91940.657,66.32,61.75
2024-11-19 08:00:00+00:00,58.545,61.256,57.564,56.944,91755.682,61.02,58.9
2024-11-20 08:00:00+00:00,56.313,56.533,57.348,57.456,93362.933,59.73,57.57
2024-11-21 08:00:00+00:00,59.067,59.692,60.453,60.891,97073.356,64.28,62.84
2024-11-22 08:00:00+00:00,60.732,62.134,60.983,61.624,98958.903,62.13,59.45
2024-11-23 08:00:00+00:00,58.393,55.285,60.796,61.241,98575.442,56.67,57.25
2024-11-24 08:00:00+00:00,59.268,57.107,61.026,61.743,98145.757,61.71,62.85
2024-11-25 08:00:00+00:00,59.472,57.581,60.883,61.745,98326.236,65.19,63.23
2024-11-26 08:00:00+00:00,58.904,61.769,59.899,60.588,92952.803,57.72,61.88
2024-11-27 08:00:00+00:00,56.995,55.378,58.471,59.998,93444.666,55.21,58.54
2024-11-28 08:00:00+00:00,56.582,54.071,59.715,60.71,95545.537,52.94,54.75
2024-11-29 08:00:00+00:00,54.937,49.468,57.776,59.259,95925.208,49.64,49.47
2024-11-30 08:00:00+00:00,53.96,46.736,57.303,58.916,96978.829,47.98,45.71
2024-12-01 08:00:00+00:00,54.523,50.482,57.601,58.953,97179.122,52.7,49.31
2024-12-02 08:00:00+00:00,55.767,54.038,58.39,59.186,95246.212,53.85,53.5
2024-12-03 08:00:00+00:00,54.239,50.611,57.193,58.521,95433.357,53.08,53.27
2024-12-04 08:00:00+00:00,53.047,48.468,57.072,58.421,96815.511,51.97,50.77
2024-12-05 08:00:00+00:00,57.032,60.435,59.033,59.497,102785.074,64.89,58.9
2024-12-06 08:00:00+00:00,54.384,49.668,57.611,58.594,98404.762,54.05,55.23
2024-12-07 08:00:00+00:00,54.599,52.034,57.905,59.131,99639.425,52.38,51.63
